779460-1011-0028-patch3-1015.jpg,LabelNotFound,466,1.30544,1.55871,1.46679,1.97974,0.823821,0.431222,Incorrect,770,440,903,529,1200,800,779460-1011-0028-patch5-343.jpg,466,748,440,881,529,779460-1011-0028,true
779460-1011-0028-patch3-1063.jpg,LabelNotFound,466,1.46356,2.09765,1.18285,2.25464,0.925851,0.433889,Incorrect,748,462,881,551,1200,800,779460-1011-0028-patch5-343.jpg,466,748,440,881,529,779460-1011-0028,true
779460-1011-0028-patch4-529.jpg,LabelNotFound,466,1.21542,1.5179,1.19879,1.85925,1.1268,0.391624,Incorrect,725,406,899,522,1200,800,779460-1011-0028-patch5-343.jpg,466,748,440,881,529,779460-1011-0028,true
779460-1011-0028-patch4-530.jpg,LabelNotFound,466,1.23285,1.32735,1.39139,1.85046,0.886319,0.437902,Incorrect,754,406,928,522,1200,800,779460-1011-0028-patch5-343.jpg,466,748,440,881,529,779460-1011-0028,true
779460-1011-0028-patch4-564.jpg,LabelNotFound,466,0.945158,0.917216,1.09564,1.12346,0.93382,0.472284,Incorrect,696,435,870,551,1200,800,779460-1011-0028-patch5-343.jpg,466,748,440,881,529,779460-1011-0028,true
779460-1011-0028-patch4-565.jpg,LabelNotFound,466,1.42627,1.88713,1.136,2.01536,1.01917,0.26885,Incorrect,725,435,899,551,1200,800,779460-1011-0028-patch5-343.jpg,466,748,440,881,529,779460-1011-0028,true
779460-1011-0028-patch4-566.jpg,LabelNotFound,466,1.27124,1.63833,1.23479,1.9233,0.70805,0.451697,Incorrect,754,435,928,551,1200,800,779460-1011-0028-patch5-343.jpg,466,748,440,881,529,779460-1011-0028,true
779460-1011-0028-patch5-315.jpg,LabelNotFound,466,0.701499,0.754439,1.03729,0.924145,0.960111,0.599981,Incorrect,666,407,893,558,1200,800,779460-1011-0028-patch5-343.jpg,466,748,440,881,529,779460-1011-0028,true
779460-1011-0028-patch5-316.jpg,LabelNotFound,466,1.29368,1.15854,1.02182,1.44167,0.876664,0.391979,Incorrect,703,407,930,558,1200,800,779460-1011-0028-patch5-343.jpg,466,748,440,881,529,779460-1011-0028,true
779460-1011-0028-patch5-317.jpg,LabelNotFound,466,1.12131,0.961129,1.00457,1.65767,0.976579,0.667766,Incorrect,740,407,967,558,1200,800,779460-1011-0028-patch5-343.jpg,466,748,440,881,529,779460-1011-0028,true
779460-1011-0028-patch5-342.jpg,LabelNotFound,146,0.528482,0.889237,0.768577,0.913363,1.24338,0.488431,Incorrect,666,444,893,595,1200,800,779460-1011-0028-patch5-343.jpg,466,748,440,881,529,779460-1011-0028,true
779460-1011-0028-patch5-343.jpg,LabelNotFound,466,1.18385,0.823743,0.898478,1.4942,0.928794,0.294007,Incorrect,703,444,930,595,1200,800,779460-1011-0028-patch5-343.jpg,466,748,440,881,529,779460-1011-0028,true
779460-1011-0029-patch3-1000.jpg,LabelNotFound,491,0.658326,0.975717,0.706479,0.825947,1.06175,0.831886,Incorrect,440,440,573,529,1200,800,779460-1011-0029-patch5-335.jpg,491,406,464,580,580,779460-1011-0029,true
779460-1011-0029-patch3-1048.jpg,LabelNotFound,4991,1.11367,2.21075,1.35199,1.63609,1.9275,0.76484,Incorrect,418,462,551,551,1200,800,779460-1011-0029-patch5-335.jpg,491,406,464,580,580,779460-1011-0029,true
779460-1011-0029-patch3-1049.jpg,LabelNotFound,491,1.19955,1.77534,1.51007,1.59354,1.19779,0.684468,Incorrect,440,462,573,551,1200,800,779460-1011-0029-patch5-335.jpg,491,406,464,580,580,779460-1011-0029,true
779460-1011-0029-patch4-553.jpg,LabelNotFound,449,1.14081,1.30909,0.994909,1.87453,0.982716,0.585341,Incorrect,377,435,551,551,1200,800,779460-1011-0029-patch5-335.jpg,491,406,464,580,580,779460-1011-0029,true
779460-1011-0029-patch4-554.jpg,LabelNotFound,491,1.41741,2.17022,1.67449,1.99959,1.4046,0.793084,Incorrect,406,435,580,551,1200,800,779460-1011-0029-patch5-335.jpg,491,406,464,580,580,779460-1011-0029,true
779460-1011-0029-patch4-555.jpg,LabelNotFound,491,0.963454,1.53334,1.29361,1.54555,0.667583,0.514746,Incorrect,435,435,609,551,1200,800,779460-1011-0029-patch5-335.jpg,491,406,464,580,580,779460-1011-0029,true
779460-1011-0029-patch4-589.jpg,LabelNotFound,449,1.22554,1.25614,1.03472,1.92028,1.03715,0.448765,Incorrect,377,464,551,580,1200,800,779460-1011-0029-patch5-335.jpg,491,406,464,580,580,779460-1011-0029,true
779460-1011-0029-patch4-590.jpg,LabelNotFound,491,1.6123,2.39221,1.63641,2.09579,1.49664,0.608401,Incorrect,406,464,580,580,1200,800,779460-1011-0029-patch5-335.jpg,491,406,464,580,580,779460-1011-0029,true
779460-1011-0029-patch4-591.jpg,LabelNotFound,491,0.968817,1.78866,1.4098,1.59364,0.663137,0.400233,Incorrect,435,464,609,580,1200,800,779460-1011-0029-patch5-335.jpg,491,406,464,580,580,779460-1011-0029,true
779460-1011-0029-patch5-333.jpg,LabelNotFound,449,0.985928,0.856574,0.803447,1.71733,0.697674,0.422028,Incorrect,333,444,560,595,1200,800,779460-1011-0029-patch5-335.jpg,491,406,464,580,580,779460-1011-0029,true
779460-1011-0029-patch5-334.jpg,LabelNotFound,491,1.27335,1.63943,1.46299,1.55492,1.03432,0.429453,Incorrect,370,444,597,595,1200,800,779460-1011-0029-patch5-335.jpg,491,406,464,580,580,779460-1011-0029,true
779460-1011-0029-patch5-335.jpg,LabelNotFound,491,1.12525,1.88291,1.38735,1.33473,0.652192,0.413754,Incorrect,407,444,634,595,1200,800,779460-1011-0029-patch5-335.jpg,491,406,464,580,580,779460-1011-0029,true
779460-1011-0029-patch3-1062.jpg,LabelNotFound,466,1.49886,2.38518,1.07686,1.98306,0.864973,0.221935,Incorrect,726,462,859,551,1200,800,779460-1011-0029-patch6-184.jpg,466,770,462,903,551,779460-1011-0029,true
779460-1011-0029-patch3-1063.jpg,LabelNotFound,466,1.20788,1.53152,1.41475,1.85275,0.859684,0.471225,Incorrect,748,462,881,551,1200,800,779460-1011-0029-patch6-184.jpg,466,770,462,903,551,779460-1011-0029,true
779460-1011-0029-patch3-1064.jpg,LabelNotFound,66,1.5594,1.23317,1.42957,0.689823,0.254624,0.318943,Incorrect,770,462,903,551,1200,800,779460-1011-0029-patch6-184.jpg,66,770,462,903,551,779460-1011-0029,true
779460-1011-0029-patch4-564.jpg,LabelNotFound,466,1.23659,1.85662,1.10443,1.81477,0.936248,0.229876,Incorrect,696,435,870,551,1200,800,779460-1011-0029-patch6-184.jpg,466,770,462,903,551,779460-1011-0029,true
779460-1011-0029-patch4-565.jpg,LabelNotFound,466,1.48982,2.0013,1.33384,2.04976,0.981878,0.439283,Incorrect,725,435,899,551,1200,800,779460-1011-0029-patch6-184.jpg,466,770,462,903,551,779460-1011-0029,true
779460-1011-0029-patch4-566.jpg,LabelNotFound,166,0.917837,0.691257,1.26952,1.38542,0.627333,0.566532,Incorrect,754,435,928,551,1200,800,779460-1011-0029-patch6-184.jpg,466,770,462,903,551,779460-1011-0029,true
779460-1011-0029-patch4-599.jpg,LabelNotFound,446,0.961908,0.836737,1.13886,0.986017,0.585809,0.545028,Incorrect,667,464,841,580,1200,800,779460-1011-0029-patch6-184.jpg,466,770,462,903,551,779460-1011-0029,true
779460-1011-0029-patch4-600.jpg,LabelNotFound,466,1.34523,1.84741,1.07749,1.781,0.848506,0.226074,Incorrect,696,464,870,580,1200,800,779460-1011-0029-patch6-184.jpg,466,770,462,903,551,779460-1011-0029,true
779460-1011-0029-patch4-601.jpg,LabelNotFound,466,1.27405,2.04546,1.2813,2.08011,0.838459,0.450102,Incorrect,725,464,899,580,1200,800,779460-1011-0029-patch6-184.jpg,466,770,462,903,551,779460-1011-0029,true
779460-1011-0029-patch5-315.jpg,LabelNotFound,466,0.842653,1.1934,0.862735,1.35212,1.23341,0.723157,Incorrect,666,407,893,558,1200,800,779460-1011-0029-patch6-184.jpg,466,770,462,903,551,779460-1011-0029,true
779460-1011-0029-patch5-316.jpg,LabelNotFound,466,1.10867,1.34549,1.08291,1.6003,1.09554,0.5139,Incorrect,703,407,930,558,1200,800,779460-1011-0029-patch6-184.jpg,466,770,462,903,551,779460-1011-0029,true
779460-1011-0029-patch5-341.jpg,LabelNotFound,246,0.571522,0.965584,0.906755,1.01876,0.949923,0.669487,Incorrect,629,444,856,595,1200,800,779460-1011-0029-patch6-184.jpg,466,770,462,903,551,779460-1011-0029,true
779460-1011-0029-patch5-342.jpg,LabelNotFound,466,1.04659,1.24705,1.03647,1.30712,1.09166,0.398865,Incorrect,666,444,893,595,1200,800,779460-1011-0029-patch6-184.jpg,466,770,462,903,551,779460-1011-0029,true
779460-1011-0029-patch5-343.jpg,LabelNotFound,466,1.16401,1.37523,1.08131,1.61853,0.861362,0.36722,Incorrect,703,444,930,595,1200,800,779460-1011-0029-patch6-184.jpg,466,770,462,903,551,779460-1011-0029,true
779460-1011-0029-patch6-184.jpg,LabelNotFound,165,0.870393,0.745832,0.665031,1.01047,0.696891,0.365039,Incorrect,637,441,934,638,1200,800,779460-1011-0029-patch6-184.jpg,466,770,462,903,551,779460-1011-0029,true
779460-1011-0030-patch3-847.jpg,LabelNotFound,137,1.27611,1.60912,1.43265,1.51738,1.153,0.597601,Incorrect,308,374,441,463,1200,800,779460-1011-0030-patch4-477.jpg,137,308,396,441,485,779460-1011-0030,true
779460-1011-0030-patch3-848.jpg,LabelNotFound,137,0.725125,1.23671,1.0809,1.24027,0.614591,0.324905,Incorrect,330,374,463,463,1200,800,779460-1011-0030-patch4-477.jpg,137,308,396,441,485,779460-1011-0030,true
779460-1011-0030-patch3-896.jpg,LabelNotFound,137,1.35069,1.60351,1.47673,1.5884,1.08483,0.596306,Incorrect,308,396,441,485,1200,800,779460-1011-0030-patch4-477.jpg,137,308,396,441,485,779460-1011-0030,true
779460-1011-0030-patch3-897.jpg,LabelNotFound,137,0.693083,1.2163,1.11638,1.27869,0.457783,0.266074,Incorrect,330,396,463,485,1200,800,779460-1011-0030-patch4-477.jpg,137,308,396,441,485,779460-1011-0030,true
779460-1011-0030-patch4-477.jpg,LabelNotFound,133,0.870873,1.34813,0.709122,1.04929,1.21225,0.529466,Incorrect,261,377,435,493,1200,800,779460-1011-0030-patch4-477.jpg,137,308,396,441,485,779460-1011-0030,true
779460-1011-0030-patch4-478.jpg,LabelNotFound,137,0.895518,1.39955,1.58222,1.30662,1.11077,0.580992,Incorrect,290,377,464,493,1200,800,779460-1011-0030-patch4-477.jpg,137,308,396,441,485,779460-1011-0030,true
779460-1011-0030-patch4-479.jpg,LabelNotFound,137,0.682188,1.14696,1.4171,1.57162,0.608623,0.310723,Incorrect,319,377,493,493,1200,800,779460-1011-0030-patch4-477.jpg,137,308,396,441,485,779460-1011-0030,true
779460-1011-0030-patch3-914.jpg,LabelNotFound,742,1.26121,2.22214,1.67564,1.65615,1.52821,0.623829,Incorrect,704,396,837,485,1200,800,779460-1011-0030-patch4-528.jpg,742,704,396,837,485,779460-1011-0030,true
779460-1011-0030-patch3-915.jpg,LabelNotFound,742,0.882896,1.66866,1.46575,1.80398,0.832399,0.412016,Incorrect,726,396,859,485,1200,800,779460-1011-0030-patch4-528.jpg,742,704,396,837,485,779460-1011-0030,true
779460-1011-0030-patch4-491.jpg,LabelNotFound,7422,0.960514,1.77513,1.57291,1.19349,1.64554,0.607868,Incorrect,667,377,841,493,1200,800,779460-1011-0030-patch4-528.jpg,742,704,396,837,485,779460-1011-0030,true
779460-1011-0030-patch4-492.jpg,LabelNotFound,7442,1.0361,1.96372,1.59092,1.43929,1.4445,0.471935,Incorrect,696,377,870,493,1200,800,779460-1011-0030-patch4-528.jpg,742,704,396,837,485,779460-1011-0030,true
779460-1011-0030-patch4-528.jpg,LabelNotFound,7422,0.961707,1.61109,1.65134,1.33946,1.30842,0.540679,Incorrect,696,406,870,522,1200,800,779460-1011-0030-patch4-528.jpg,742,704,396,837,485,779460-1011-0030,true
779460-1011-0030-patch5-287.jpg,LabelNotFound,142,0.797191,1.26487,1.3413,1.26116,0.958208,0.556415,Incorrect,629,370,856,521,1200,800,779460-1011-0030-patch4-528.jpg,742,704,396,837,485,779460-1011-0030,true
779460-1011-0030-patch5-288.jpg,LabelNotFound,742,1.18379,1.34678,1.58438,0.997995,0.857777,0.444866,Incorrect,666,370,893,521,1200,800,779460-1011-0030-patch4-528.jpg,742,704,396,837,485,779460-1011-0030,true
779460-1011-0030-patch5-289.jpg,LabelNotFound,742,1.05913,1.22789,1.46115,0.90253,0.390632,0.394835,Incorrect,703,370,930,521,1200,800,779460-1011-0030-patch4-528.jpg,742,704,396,837,485,779460-1011-0030,true
779460-1011-0030-patch3-1069.jpg,LabelNotFound,7661,0.9637,1.44119,1.20322,1.21837,1.32983,0.719418,Incorrect,880,462,1013,551,1200,800,779460-1011-0030-patch5-346.jpg,761,902,462,1035,551,779460-1011-0030,true
779460-1011-0030-patch3-1070.jpg,LabelNotFound,761,1.46881,1.80664,1.62785,1.24318,1.28087,0.537381,Incorrect,902,462,1035,551,1200,800,779460-1011-0030-patch5-346.jpg,761,902,462,1035,551,779460-1011-0030,true
779460-1011-0030-patch4-570.jpg,LabelNotFound,7661,1.03368,1.51994,1.18242,1.10658,1.41601,0.965714,Incorrect,870,435,1044,551,1200,800,779460-1011-0030-patch5-346.jpg,761,902,462,1035,551,779460-1011-0030,true
779460-1011-0030-patch4-571.jpg,LabelNotFound,761,1.07001,1.42247,1.47361,0.998853,0.946939,0.488617,Incorrect,899,435,1073,551,1200,800,779460-1011-0030-patch5-346.jpg,761,902,462,1035,551,779460-1011-0030,true
779460-1011-0030-patch4-605.jpg,LabelNotFound,166,0.537147,1.48782,0.606693,1.03,0.852824,0.608124,Incorrect,841,464,1015,580,1200,800,779460-1011-0030-patch5-346.jpg,761,902,462,1035,551,779460-1011-0030,true
779460-1011-0030-patch4-606.jpg,LabelNotFound,161,1.03266,1.40407,1.26034,1.34712,1.22729,0.633889,Incorrect,870,464,1044,580,1200,800,779460-1011-0030-patch5-346.jpg,761,902,462,1035,551,779460-1011-0030,true
779460-1011-0030-patch4-607.jpg,LabelNotFound,761,0.95882,1.32765,1.42789,1.01339,0.644919,0.399065,Incorrect,899,464,1073,580,1200,800,779460-1011-0030-patch5-346.jpg,761,902,462,1035,551,779460-1011-0030,true
779460-1011-0030-patch5-346.jpg,LabelNotFound,1161,0.606335,1.52623,0.415707,0.742786,1.00254,0.790785,Incorrect,814,444,1041,595,1200,800,779460-1011-0030-patch5-346.jpg,761,902,462,1035,551,779460-1011-0030,true
779460-1011-0030-patch5-347.jpg,LabelNotFound,1611,0.652651,1.49904,0.691668,0.692173,1.0625,0.658044,Incorrect,851,444,1078,595,1200,800,779460-1011-0030-patch5-346.jpg,761,902,462,1035,551,779460-1011-0030,true
779460-1011-0030-patch5-348.jpg,LabelNotFound,761,0.60235,1.22636,0.786949,1.02311,0.542903,0.364234,Incorrect,888,444,1115,595,1200,800,779460-1011-0030-patch5-346.jpg,761,902,462,1035,551,779460-1011-0030,true
779460-1011-0030-patch3-1050.jpg,LabelNotFound,743,0.991202,1.73342,1.61628,1.07797,1.51958,0.594925,Incorrect,462,462,595,551,1200,800,779460-1011-0030-patch5-363.jpg,743,484,484,617,573,779460-1011-0030,true
779460-1011-0030-patch3-1051.jpg,LabelNotFound,743,1.59696,1.89815,2.01003,1.86473,1.90549,0.257498,Incorrect,484,462,617,551,1200,800,779460-1011-0030-patch5-363.jpg,743,484,484,617,573,779460-1011-0030,true
779460-1011-0030-patch3-1099.jpg,LabelNotFound,743,1.24504,1.81821,1.62471,1.28216,1.47283,0.49005,Incorrect,462,484,595,573,1200,800,779460-1011-0030-patch5-363.jpg,743,484,484,617,573,779460-1011-0030,true
779460-1011-0030-patch3-1100.jpg,LabelNotFound,743,1.65579,2.04505,2.13198,2.03456,1.91704,0.232958,Incorrect,484,484,617,573,1200,800,779460-1011-0030-patch5-363.jpg,743,484,484,617,573,779460-1011-0030,true
779460-1011-0030-patch4-555.jpg,LabelNotFound,1443,0.692592,1.34023,1.45158,0.858199,1.58926,0.80806,Incorrect,435,435,609,551,1200,800,779460-1011-0030-patch5-363.jpg,743,484,484,617,573,779460-1011-0030,true
779460-1011-0030-patch4-556.jpg,LabelNotFound,743,1.1596,1.45995,1.7559,1.58175,1.73625,0.470207,Incorrect,464,435,638,551,1200,800,779460-1011-0030-patch5-363.jpg,743,484,484,617,573,779460-1011-0030,true
779460-1011-0030-patch4-591.jpg,LabelNotFound,743,0.908439,1.5986,1.70623,1.24162,1.71243,0.756884,Incorrect,435,464,609,580,1200,800,779460-1011-0030-patch5-363.jpg,743,484,484,617,573,779460-1011-0030,true
779460-1011-0030-patch4-592.jpg,LabelNotFound,743,1.37607,1.72265,2.17618,1.91154,1.76785,0.314337,Incorrect,464,464,638,580,1200,800,779460-1011-0030-patch5-363.jpg,743,484,484,617,573,779460-1011-0030,true
779460-1011-0030-patch4-593.jpg,LabelNotFound,243,0.887521,1.15785,2.35911,2.51557,1.09413,0.305329,Incorrect,493,464,667,580,1200,800,779460-1011-0030-patch5-363.jpg,743,484,484,617,573,779460-1011-0030,true
779460-1011-0030-patch4-627.jpg,LabelNotFound,143,0.629922,1.13094,1.24288,0.996825,1.31554,0.543697,Incorrect,435,493,609,609,1200,800,779460-1011-0030-patch5-363.jpg,743,484,484,617,573,779460-1011-0030,true
779460-1011-0030-patch4-628.jpg,LabelNotFound,143,0.824131,1.21202,1.74379,1.5933,1.51992,0.395705,Incorrect,464,493,638,609,1200,800,779460-1011-0030-patch5-363.jpg,743,484,484,617,573,779460-1011-0030,true
779460-1011-0030-patch5-335.jpg,LabelNotFound,1433,0.735979,1.60526,1.48881,1.24001,1.81011,0.63367,Incorrect,407,444,634,595,1200,800,779460-1011-0030-patch5-363.jpg,743,484,484,617,573,779460-1011-0030,true
779460-1011-0030-patch5-336.jpg,LabelNotFound,143,0.875275,1.178,1.7639,1.69488,1.22591,0.410246,Incorrect,444,444,671,595,1200,800,779460-1011-0030-patch5-363.jpg,743,484,484,617,573,779460-1011-0030,true
779460-1011-0030-patch5-337.jpg,LabelNotFound,243,0.676356,1.18546,2.04932,1.94951,0.674487,0.298401,Incorrect,481,444,708,595,1200,800,779460-1011-0030-patch5-363.jpg,743,484,484,617,573,779460-1011-0030,true
779460-1011-0030-patch5-363.jpg,LabelNotFound,143,0.736621,1.08395,1.72979,1.44343,1.16333,0.52291,Incorrect,444,481,671,632,1200,800,779460-1011-0030-patch5-363.jpg,743,484,484,617,573,779460-1011-0030,true
779460-1011-0031-patch2-1515.jpg,LabelNotFound,133,1.05254,1.40513,0.781096,1.11612,1.1994,0.664116,Incorrect,340,391,442,459,1200,800,779460-1011-0031-patch3-849.jpg,137,357,391,459,459,779460-1011-0031,true
779460-1011-0031-patch2-1516.jpg,LabelNotFound,137,1.39818,1.79764,1.41786,1.70004,0.782854,0.390926,Incorrect,357,391,459,459,1200,800,779460-1011-0031-patch3-849.jpg,137,357,391,459,459,779460-1011-0031,true
779460-1011-0031-patch2-1517.jpg,LabelNotFound,37,1.24437,1.1373,0.954168,0.716409,0.21294,0.300948,Incorrect,374,391,476,459,1200,800,779460-1011-0031-patch3-849.jpg,137,357,391,459,459,779460-1011-0031,true
779460-1011-0031-patch3-848.jpg,LabelNotFound,137,1.21125,1.61178,1.32096,1.54512,1.21056,0.680717,Incorrect,330,374,463,463,1200,800,779460-1011-0031-patch3-849.jpg,137,357,391,459,459,779460-1011-0031,true
779460-1011-0031-patch3-849.jpg,LabelNotFound,137,0.696575,1.44967,1.44226,1.44401,0.572711,0.282555,Incorrect,352,374,485,463,1200,800,779460-1011-0031-patch3-849.jpg,137,357,391,459,459,779460-1011-0031,true
779460-1011-0031-patch3-1002.jpg,LabelNotFound,743,1.55571,1.55678,1.89404,1.74701,2.06042,0.26408,Incorrect,484,440,617,529,1200,800,779460-1011-0031-patch4-593.jpg,743,484,462,617,551,779460-1011-0031,true
779460-1011-0031-patch3-1003.jpg,LabelNotFound,743,0.942569,1.19774,1.65165,1.83939,1.37956,0.352285,Incorrect,506,440,639,529,1200,800,779460-1011-0031-patch4-593.jpg,743,484,462,617,551,779460-1011-0031,true
779460-1011-0031-patch3-1050.jpg,LabelNotFound,743,0.930097,1.74562,1.65618,0.878907,1.07346,0.727442,Incorrect,462,462,595,551,1200,800,779460-1011-0031-patch4-593.jpg,743,484,462,617,551,779460-1011-0031,true
779460-1011-0031-patch3-1051.jpg,LabelNotFound,743,1.72093,1.72498,2.12728,2.00096,2.0663,0.221965,Incorrect,484,462,617,551,1200,800,779460-1011-0031-patch4-593.jpg,743,484,462,617,551,779460-1011-0031,true
779460-1011-0031-patch3-1052.jpg,LabelNotFound,743,0.988773,1.2825,1.76889,1.9848,1.27835,0.300803,Incorrect,506,462,639,551,1200,800,779460-1011-0031-patch4-593.jpg,743,484,462,617,551,779460-1011-0031,true
779460-1011-0031-patch4-555.jpg,LabelNotFound,143,0.571575,1.42911,1.25877,0.919912,1.46175,0.77447,Incorrect,435,435,609,551,1200,800,779460-1011-0031-patch4-593.jpg,743,484,462,617,551,779460-1011-0031,true
779460-1011-0031-patch4-556.jpg,LabelNotFound,743,1.48394,1.49542,2.02438,1.77552,1.74525,0.309413,Incorrect,464,435,638,551,1200,800,779460-1011-0031-patch4-593.jpg,743,484,462,617,551,779460-1011-0031,true
779460-1011-0031-patch4-557.jpg,LabelNotFound,743,0.762445,1.21407,2.02286,2.22456,1.26873,0.361422,Incorrect,493,435,667,551,1200,800,779460-1011-0031-patch4-593.jpg,743,484,462,617,551,779460-1011-0031,true
779460-1011-0031-patch4-591.jpg,LabelNotFound,143,0.668131,1.31711,1.18535,0.936612,1.22872,0.732678,Incorrect,435,464,609,580,1200,800,779460-1011-0031-patch4-593.jpg,743,484,462,617,551,779460-1011-0031,true
779460-1011-0031-patch4-592.jpg,LabelNotFound,143,1.30461,1.21301,1.89669,1.67823,1.54996,0.316244,Incorrect,464,464,638,580,1200,800,779460-1011-0031-patch4-593.jpg,743,484,462,617,551,779460-1011-0031,true
779460-1011-0031-patch4-593.jpg,LabelNotFound,7433,0.730412,1.11789,2.08445,2.11523,1.16363,0.402453,Incorrect,493,464,667,580,1200,800,779460-1011-0031-patch4-593.jpg,743,484,462,617,551,779460-1011-0031,true
779460-1011-0031-patch3-865.jpg,LabelNotFound,742,0.856163,1.983,1.28383,1.42454,1.01745,0.442397,Incorrect,704,374,837,463,1200,800,779460-1011-0031-patch5-288.jpg,742,667,377,841,493,779460-1011-0031,true
779460-1011-0031-patch3-913.jpg,LabelNotFound,742,0.967235,1.95333,1.74399,1.47186,1.58573,0.621945,Incorrect,682,396,815,485,1200,800,779460-1011-0031-patch5-288.jpg,742,667,377,841,493,779460-1011-0031,true
779460-1011-0031-patch3-914.jpg,LabelNotFound,7422,0.939459,2.02435,1.76757,1.82537,0.931078,0.516769,Incorrect,704,396,837,485,1200,800,779460-1011-0031-patch5-288.jpg,742,667,377,841,493,779460-1011-0031,true
779460-1011-0031-patch4-490.jpg,LabelNotFound,142,0.779152,1.27066,1.27608,1.35998,1.19615,0.687631,Incorrect,638,377,812,493,1200,800,779460-1011-0031-patch5-288.jpg,742,667,377,841,493,779460-1011-0031,true
779460-1011-0031-patch4-491.jpg,LabelNotFound,742,1.16864,1.74421,1.94549,1.63798,0.83048,0.454332,Incorrect,667,377,841,493,1200,800,779460-1011-0031-patch5-288.jpg,742,667,377,841,493,779460-1011-0031,true
779460-1011-0031-patch4-492.jpg,LabelNotFound,742,0.898598,1.63193,1.78227,1.47364,0.591175,0.385116,Incorrect,696,377,870,493,1200,800,779460-1011-0031-patch5-288.jpg,742,667,377,841,493,779460-1011-0031,true
779460-1011-0031-patch5-261.jpg,LabelNotFound,743,0.882155,0.915353,0.913704,0.832664,0.634003,0.433412,Incorrect,666,333,893,484,1200,800,779460-1011-0031-patch5-288.jpg,742,667,377,841,493,779460-1011-0031,true
779460-1011-0031-patch5-288.jpg,LabelNotFound,143,0.802729,0.816753,1.00062,0.669164,0.523485,0.43173,Incorrect,666,370,893,521,1200,800,779460-1011-0031-patch5-288.jpg,742,667,377,841,493,779460-1011-0031,true
779460-1011-0031-patch2-1807.jpg,LabelNotFound,761,1.45204,1.46281,1.3838,1.20262,0.98504,0.312238,Incorrect,884,459,986,527,1200,800,779460-1011-0031-patch5-346.jpg,761,858,440,991,529,779460-1011-0031,true
